h,alpha,msfe
10,0.5384615384615384,13.931338452520128
10,0.5641025641025641,13.514493871130615
10,0.5897435897435898,12.749598064795812
10,0.6153846153846154,13.155299148356688
10,0.641025641025641,13.591220063982101
10,0.6666666666666666,12.91902271931542
10,0.6923076923076923,13.05489866655265
10,0.717948717948718,13.17873844059743
10,0.7435897435897436,12.827511497515882
10,0.7692307692307692,13.02973155633256
10,0.7948717948717948,12.742910292226728
10,0.8205128205128205,12.450569228636834
10,0.8461538461538461,12.665580783004557
10,0.8717948717948718,12.965643175870714
10,0.8974358974358974,12.55598774294013
10,0.923076923076923,12.740523834620184
10,0.9487179487179487,12.427178114228859
10,0.9743589743589743,12.156762312843249
10,1.0,12.023485327473418
11,0.0,15.801388331897071
11,0.02564102564102564,15.242818009439553
11,0.05128205128205128,15.553880626570995
11,0.07692307692307693,14.897987227985164
11,0.10256410256410256,14.748835661539301
11,0.1282051282051282,14.039219049325894
11,0.15384615384615385,14.41366195014473
11,0.1794871794871795,13.750076900903759
11,0.20512820512820512,14.055502474388474
11,0.23076923076923075,14.035902707947194
11,0.2564102564102564,14.013049691809828
11,0.28205128205128205,14.06282607979334
11,0.3076923076923077,13.368317970189516
11,0.3333333333333333,13.135406120470897
11,0.358974358974359,13.85263724996509
11,0.3846153846153846,13.240346729211177
11,0.41025641025641024,13.461974933016664
11,0.4358974358974359,13.212597447267193
11,0.4615384615384615,12.668263797639375
11,0.48717948717948717,12.901409492562944
11,0.5128205128205128,13.030120742489293
11,0.5384615384615384,12.544458073110889
11,0.5641025641025641,12.574849502187535
11,0.5897435897435898,12.553116772950327
11,0.6153846153846154,12.335415321296285
11,0.641025641025641,12.80846361094489
11,0.6666666666666666,12.202515878803869
11,0.6923076923076923,12.195339695956369
11,0.717948717948718,12.117810920386184
11,0.7435897435897436,12.215725093462147
11,0.7692307692307692,12.192806519154328
11,0.7948717948717948,12.068494694766384
11,0.8205128205128205,11.998550588911158
11,0.8461538461538461,12.00381394484925
11,0.8717948717948718,11.684453683620612
11,0.8974358974358974,11.660328789554265
11,0.923076923076923,11.666272741543471
11,0.9487179487179487,11.520013568483998
11,0.9743589743589743,11.812138438604212
11,1.0,11.544298734411068
12,0.0,14.537338923909623
12,0.02564102564102564,14.018633013992273
12,0.05128205128205128,14.122011787322378
12,0.07692307692307693,13.847975034530569
12,0.10256410256410256,13.190589340371618
12,0.1282051282051282,13.152529838377625
12,0.15384615384615385,13.092853097454942
12,0.1794871794871795,13.45518671666814
12,0.20512820512820512,13.44486605899865
12,0.23076923076923075,13.063603170567813
12,0.2564102564102564,12.7868463307987
12,0.28205128205128205,12.666306526928686
12,0.3076923076923077,12.280979200689888
12,0.3333333333333333,12.39976068933764
12,0.358974358974359,11.904859104756339
12,0.3846153846153846,12.238203496947397
12,0.41025641025641024,12.009323686652293
12,0.4358974358974359,11.908829042036771
12,0.4615384615384615,12.272700702765826
12,0.48717948717948717,11.912348388940197
12,0.5128205128205128,12.00373025190433
12,0.5384615384615384,11.931563209867663
12,0.5641025641025641,11.605116202106665
12,0.5897435897435898,11.547282619559029
12,0.6153846153846154,11.471607280746927
12,0.641025641025641,11.530207864387545
12,0.6666666666666666,11.361089180930383
12,0.6923076923076923,11.104705795622863
12,0.717948717948718,11.496782947189613
12,0.7435897435897436,10.954778908380458
12,0.7692307692307692,11.196779874697125
12,0.7948717948717948,11.052046833687559
12,0.8205128205128205,11.231349579034354
12,0.8461538461538461,11.236107674416148
12,0.8717948717948718,10.992083983328136
12,0.8974358974358974,10.886752956437034
12,0.923076923076923,10.700242722959729
12,0.9487179487179487,10.73208512909228
12,0.9743589743589743,10.712866115452872
12,1.0,10.853936357715375
13,0.0,14.572318525970488
13,0.02564102564102564,14.591079440534525
13,0.05128205128205128,14.105556541890692
13,0.07692307692307693,14.364515304904176
13,0.10256410256410256,13.913950834981232
13,0.1282051282051282,13.842198748285183
13,0.15384615384615385,13.161694566107204
13,0.1794871794871795,13.339866666550392
13,0.20512820512820512,13.20587872579121
13,0.23076923076923075,12.671437389956848
13,0.2564102564102564,12.739429705248444
13,0.28205128205128205,12.905715211587458
13,0.3076923076923077,12.823376741371188
13,0.3333333333333333,12.478230828556061
13,0.358974358974359,12.763415758054174
13,0.3846153846153846,12.318953133155588
13,0.41025641025641024,12.219750862279882
13,0.4358974358974359,11.943786281861396
13,0.4615384615384615,11.695075223607407
13,0.48717948717948717,12.094220158085168
13,0.5128205128205128,11.878164135531215
13,0.5384615384615384,12.125794886950077
13,0.5641025641025641,11.790985185665306
13,0.5897435897435898,11.867032467147396
13,0.6153846153846154,11.675874232917655
13,0.641025641025641,11.622807578657818
13,0.6666666666666666,11.346874685454718
13,0.6923076923076923,11.687266638654203
13,0.717948717948718,11.22119057670792
13,0.7435897435897436,11.430057794898284
13,0.7692307692307692,11.612967892637895
13,0.7948717948717948,11.170081027074222
13,0.8205128205128205,11.303927521960498
13,0.8461538461538461,11.37293124643764
13,0.8717948717948718,11.346985497218828
13,0.8974358974358974,11.118153475206094
13,0.923076923076923,11.275635668760943
13,0.9487179487179487,10.70838522185285
13,0.9743589743589743,10.711925935342821
13,1.0,10.898649049128975
14,0.0,13.94425067972875
14,0.02564102564102564,13.194100404483022
14,0.05128205128205128,12.907120532017679
14,0.07692307692307693,12.88103516186507
14,0.10256410256410256,12.963230479131669
14,0.1282051282051282,12.978791764911758
14,0.15384615384615385,12.811980160028423
14,0.1794871794871795,12.333219262559155
14,0.20512820512820512,12.409495078552325
14,0.23076923076923075,12.266444996504385
14,0.2564102564102564,12.310211826387816
14,0.28205128205128205,11.878142867513699
14,0.3076923076923077,12.1177257354404
14,0.3333333333333333,11.888145333489726
14,0.358974358974359,11.701126509301558
14,0.3846153846153846,11.376635559173844
14,0.41025641025641024,11.427473604289494
14,0.4358974358974359,11.394590261525062
14,0.4615384615384615,11.286082659088965
14,0.48717948717948717,11.303015957836378
14,0.5128205128205128,11.360063225454928
14,0.5384615384615384,10.925326933574542
14,0.5641025641025641,11.423010838827656
14,0.5897435897435898,11.06305618362658
14,0.6153846153846154,10.944131475198757
14,0.641025641025641,11.617260458632488
14,0.6666666666666666,11.040594750480563
14,0.6923076923076923,10.754432477825622
14,0.717948717948718,11.046098912210088
14,0.7435897435897436,10.85778140666084
14,0.7692307692307692,10.915884944331305
14,0.7948717948717948,10.356900859872326
14,0.8205128205128205,11.041733458221096
14,0.8461538461538461,11.035066334344265
14,0.8717948717948718,10.755383382641826
14,0.8974358974358974,10.148812897586675
14,0.923076923076923,10.52661929140956
14,0.9487179487179487,10.624596485027391
14,0.9743589743589743,10.368555787618284
14,1.0,10.264947070667343
15,0.0,12.614992536486039
15,0.02564102564102564,11.966972866862152
15,0.05128205128205128,11.616500880925013
15,0.07692307692307693,11.31917812624346
15,0.10256410256410256,11.649865557041714
15,0.1282051282051282,11.5678632135479
15,0.15384615384615385,11.173762340778493
15,0.1794871794871795,11.273470748229302
15,0.20512820512820512,11.396686902621962
15,0.23076923076923075,10.816539260171465
15,0.2564102564102564,11.460175255456592
15,0.28205128205128205,10.624990079785256
15,0.3076923076923077,10.958177401947053
15,0.3333333333333333,11.06634122741468
15,0.358974358974359,10.844665861101426
15,0.3846153846153846,10.392837662336076
15,0.41025641025641024,10.787024899531248
15,0.4358974358974359,10.314189957329916
15,0.4615384615384615,10.716979746575252
15,0.48717948717948717,10.387423056672375
15,0.5128205128205128,10.747129976988068
15,0.5384615384615384,10.542425264637167
15,0.5641025641025641,10.328917743348
15,0.5897435897435898,10.413155121843856
15,0.6153846153846154,10.406720179024843
15,0.641025641025641,10.077342184534318
15,0.6666666666666666,10.589419791488917
15,0.6923076923076923,10.04683999646724
15,0.717948717948718,10.238785303452325
15,0.7435897435897436,10.050935300806138
15,0.7692307692307692,10.040287081141742
15,0.7948717948717948,10.139384326135295
15,0.8205128205128205,9.622048347639483
15,0.8461538461538461,9.786300806788516
15,0.8717948717948718,9.49437866631313
15,0.8974358974358974,9.702696315634373
15,0.923076923076923,9.460407231548716
15,0.9487179487179487,9.72044382714004
15,0.9743589743589743,9.81371136653985
15,1.0,9.556775747160557
16,0.0,12.303012114244815
16,0.02564102564102564,12.07296128741754
16,0.05128205128205128,11.867616685850535
16,0.07692307692307693,11.395798407803248
16,0.10256410256410256,11.345421897444933
16,0.1282051282051282,11.64240046977265
16,0.15384615384615385,11.158342644669402
16,0.1794871794871795,11.38219006787739
16,0.20512820512820512,11.160005674695885
16,0.23076923076923075,10.732874645750886
16,0.2564102564102564,10.622080494768054
16,0.28205128205128205,10.807182441827152
16,0.3076923076923077,10.867450829061015
16,0.3333333333333333,10.870352064726754
16,0.358974358974359,10.917513544573058
16,0.3846153846153846,10.185078971966307
16,0.41025641025641024,10.017750381335045
16,0.4358974358974359,10.518123647324924
16,0.4615384615384615,10.36533293514068
16,0.48717948717948717,10.595395632333917
16,0.5128205128205128,10.201261721672443
16,0.5384615384615384,9.940643129912116
16,0.5641025641025641,10.057832659482642
16,0.5897435897435898,10.31324680564767
16,0.6153846153846154,9.985150126746623
16,0.641025641025641,9.711203263722581
16,0.6666666666666666,10.069885209411733
16,0.6923076923076923,10.513008968037903
16,0.717948717948718,9.988212436530606
16,0.7435897435897436,10.090983536600344
16,0.7692307692307692,9.699354189311586
16,0.7948717948717948,9.874192932048791
16,0.8205128205128205,10.036931489825854
16,0.8461538461538461,9.584486640828898
16,0.8717948717948718,9.758629785283038
16,0.8974358974358974,9.796824680472493
16,0.923076923076923,9.828571095581482
16,0.9487179487179487,9.875701201887184
16,0.9743589743589743,9.743826090123303
16,1.0,9.725224996713903
17,0.0,11.387595670917177
17,0.02564102564102564,11.53341659989552
17,0.05128205128205128,11.581337453681382
17,0.07692307692307693,10.894900375210291
17,0.10256410256410256,11.487221298242794
17,0.1282051282051282,11.269816500004413
17,0.15384615384615385,10.725386263975315
17,0.1794871794871795,10.840982122379259
17,0.20512820512820512,10.672060789227949
17,0.23076923076923075,10.912359757479102
17,0.2564102564102564,10.87324540591746
17,0.28205128205128205,10.70734993709327
17,0.3076923076923077,10.34179278336385
17,0.3333333333333333,10.5753778206237
17,0.358974358974359,10.41672793886119
17,0.3846153846153846,10.47654102590129
17,0.41025641025641024,10.104109145409854
17,0.4358974358974359,10.302807643818651
17,0.4615384615384615,10.026856818737281
17,0.48717948717948717,10.45962292050992
17,0.5128205128205128,10.543461641473415
17,0.5384615384615384,10.329090622336983
17,0.5641025641025641,10.29445662899229
17,0.5897435897435898,10.161653041318374
17,0.6153846153846154,9.858870966644753
17,0.641025641025641,9.987830550710523
17,0.6666666666666666,10.172897274209527
17,0.6923076923076923,10.308818532823437
17,0.717948717948718,9.459812876003731
17,0.7435897435897436,9.928136275178788
17,0.7692307692307692,9.58762290896802
17,0.7948717948717948,9.773183222191276
17,0.8205128205128205,9.41900373089897
17,0.8461538461538461,9.604658648623152
17,0.8717948717948718,10.082679344792144
17,0.8974358974358974,9.6268958879012
17,0.923076923076923,9.824997124437804
17,0.9487179487179487,9.559402893999193
17,0.9743589743589743,9.999006888563782
17,1.0,9.743042270134334
18,0.0,10.869915236903802
18,0.02564102564102564,10.622699148152174
18,0.05128205128205128,10.987666588647992
18,0.07692307692307693,10.416582930516698
18,0.10256410256410256,10.412169206919605
18,0.1282051282051282,10.167141085197537
18,0.15384615384615385,10.140274146952544
18,0.1794871794871795,10.08909408562379
18,0.20512820512820512,10.357736308436609
18,0.23076923076923075,10.364418951078672
18,0.2564102564102564,9.922832671640576
18,0.28205128205128205,9.86001025688019
18,0.3076923076923077,10.046241514173088
18,0.3333333333333333,9.93546483339413
18,0.358974358974359,10.299752460347479
18,0.3846153846153846,9.857093879089494
18,0.41025641025641024,9.991205787970939
18,0.4358974358974359,9.499834417286522
18,0.4615384615384615,9.764702916753377
18,0.48717948717948717,9.578030200573492
18,0.5128205128205128,9.7665308449819
18,0.5384615384615384,9.716730499726207
18,0.5641025641025641,9.634656659897011
18,0.5897435897435898,9.658013758596704
18,0.6153846153846154,9.820620211397333
18,0.641025641025641,9.385741186192902
18,0.6666666666666666,9.537023094316105
18,0.6923076923076923,9.322109768597645
18,0.717948717948718,9.564971876592876
18,0.7435897435897436,9.6002674275541
18,0.7692307692307692,9.446592603457493
18,0.7948717948717948,9.498525718460725
18,0.8205128205128205,9.477791746010992
18,0.8461538461538461,9.25846375792991
18,0.8717948717948718,9.121190998969917
18,0.8974358974358974,9.481683962259535
18,0.923076923076923,9.208830946801784
18,0.9487179487179487,9.50518620886647
18,0.9743589743589743,9.754672044270169
18,1.0,9.109111513792808
19,0.0,10.195732538988128
19,0.02564102564102564,9.795210506105759
19,0.05128205128205128,9.84694173627198
19,0.07692307692307693,10.20208030307853
19,0.10256410256410256,9.84332659841223
19,0.1282051282051282,9.321838410646821
19,0.15384615384615385,9.621658569527286
19,0.1794871794871795,9.724037741080458
19,0.20512820512820512,9.614211972408341
19,0.23076923076923075,9.671785690344969
19,0.2564102564102564,9.43137734170079
19,0.28205128205128205,9.581472280583531
19,0.3076923076923077,9.265572021892972
19,0.3333333333333333,9.556699941665395
19,0.358974358974359,9.515052308568915
19,0.3846153846153846,9.357241458667277
19,0.41025641025641024,9.277682943054458
19,0.4358974358974359,9.055458605041864
19,0.4615384615384615,8.879217781791317
19,0.48717948717948717,8.861349321027078
19,0.5128205128205128,9.052637069319573
19,0.5384615384615384,9.15724164459399
19,0.5641025641025641,8.963674833416189
19,0.5897435897435898,9.179208943488176
19,0.6153846153846154,9.023612617843131
19,0.641025641025641,8.950805854594327
19,0.6666666666666666,8.921454594017057
19,0.6923076923076923,8.97373170782353
19,0.717948717948718,8.91328380700807
19,0.7435897435897436,8.993168960085349
19,0.7692307692307692,8.790149232600731
19,0.7948717948717948,8.9915868993614
19,0.8205128205128205,9.116664361510512
19,0.8461538461538461,8.850536187136093
19,0.8717948717948718,8.77393404049036
19,0.8974358974358974,8.609207085315338
19,0.923076923076923,8.850261629962223
19,0.9487179487179487,8.738571066807172
19,0.9743589743589743,8.748384195167345
19,1.0,8.778543116434982
20,0.0,9.871488855840072
20,0.02564102564102564,9.847410510281673
20,0.05128205128205128,9.354011190118708
20,0.07692307692307693,9.697093441657973
20,0.10256410256410256,9.46598607774693
20,0.1282051282051282,9.558347195363638
20,0.15384615384615385,9.408268056790732
20,0.1794871794871795,9.434020407504793
20,0.20512820512820512,9.418497784650032
20,0.23076923076923075,9.209652551527098
20,0.2564102564102564,9.10355923753789
20,0.28205128205128205,9.163810113616268
20,0.3076923076923077,8.933038961359998
20,0.3333333333333333,9.37612168196078
20,0.358974358974359,9.245062092188203
20,0.3846153846153846,9.222941484560813
20,0.41025641025641024,9.132209197404858
20,0.4358974358974359,9.33490292051376
20,0.4615384615384615,9.090800632059638
20,0.48717948717948717,8.958402758134445
20,0.5128205128205128,8.960378250666983
20,0.5384615384615384,9.097668842364207
20,0.5641025641025641,8.978741832033009
20,0.5897435897435898,8.916253403525758
20,0.6153846153846154,9.080442297528831
20,0.641025641025641,8.907566987890654
20,0.6666666666666666,8.930300038214478
20,0.6923076923076923,9.23592274164283
20,0.717948717948718,8.971976225024045
20,0.7435897435897436,8.891175394670032
20,0.7692307692307692,8.88673042748885
20,0.7948717948717948,9.08795926847277
20,0.8205128205128205,8.771301596092618
20,0.8461538461538461,8.77520295263014
20,0.8717948717948718,8.470737045311736
20,0.8974358974358974,8.563204462557014
20,0.923076923076923,8.704446591808496
20,0.9487179487179487,8.777460270127813
20,0.9743589743589743,8.554008521040382
20,1.0,8.629619194175572
21,0.0,9.21358776288706
21,0.02564102564102564,9.255058180055737
21,0.05128205128205128,8.899529815703614
21,0.07692307692307693,9.32227845231169
21,0.10256410256410256,9.222424189265995
21,0.1282051282051282,9.151427839633476
21,0.15384615384615385,8.834750938441939
21,0.1794871794871795,8.894177501807036
21,0.20512820512820512,9.113277095311796
21,0.23076923076923075,8.958371617253974
21,0.2564102564102564,8.720466507102419
21,0.28205128205128205,8.710988029293485
21,0.3076923076923077,9.062864685187678
21,0.3333333333333333,8.587506557011721
21,0.358974358974359,8.901119021788752
21,0.3846153846153846,8.769636407619336
21,0.41025641025641024,8.64336241451353
21,0.4358974358974359,8.865353782684153
21,0.4615384615384615,8.955348528892802
21,0.48717948717948717,8.65114972026425
21,0.5128205128205128,8.803557733684524
21,0.5384615384615384,8.615434483020199
21,0.5641025641025641,8.64858858159067
21,0.5897435897435898,8.577935955013157
21,0.6153846153846154,8.679234491382946
21,0.641025641025641,8.62876050196594
21,0.6666666666666666,8.388972861495192
21,0.6923076923076923,8.474145646027967
21,0.717948717948718,8.52670555632666
21,0.7435897435897436,8.430181968046863
21,0.7692307692307692,8.588784409863809
21,0.7948717948717948,8.324923298077405
21,0.8205128205128205,8.230764939899945
21,0.8461538461538461,8.372667335285826
21,0.8717948717948718,8.25124855388618
21,0.8974358974358974,8.209626305941203
21,0.923076923076923,8.309829757708142
21,0.9487179487179487,8.118208876079965
21,0.9743589743589743,8.341283233244258
21,1.0,8.233683812890478
22,0.0,9.233700859203525
22,0.02564102564102564,8.879800539738099
22,0.05128205128205128,8.889161226093924
22,0.07692307692307693,8.908347412718772
22,0.10256410256410256,8.976624459536039
22,0.1282051282051282,8.956450333835503
22,0.15384615384615385,8.916672887243926
22,0.1794871794871795,9.016792136115926
22,0.20512820512820512,8.75727260465023
22,0.23076923076923075,8.9649665340908
22,0.2564102564102564,8.751427904625798
22,0.28205128205128205,8.820417799303083
22,0.3076923076923077,8.843415989172446
22,0.3333333333333333,8.638513263044123
22,0.358974358974359,8.630297389387888
22,0.3846153846153846,8.529676236642834
22,0.41025641025641024,8.578694494560303
22,0.4358974358974359,8.73302362590184
22,0.4615384615384615,8.739524135641313
22,0.48717948717948717,8.572180066175148
22,0.5128205128205128,8.553446054413882
22,0.5384615384615384,8.45659488742028
22,0.5641025641025641,8.687576594485746
22,0.5897435897435898,8.806503139450777
22,0.6153846153846154,8.518993739906275
22,0.641025641025641,8.502283780560116
22,0.6666666666666666,8.361647965409324
22,0.6923076923076923,8.748851405642077
22,0.717948717948718,8.288193103797754
22,0.7435897435897436,8.420212736434726
22,0.7692307692307692,8.467953635894643
22,0.7948717948717948,8.750062115691298
22,0.8205128205128205,8.542862765504818
22,0.8461538461538461,8.470315406456397
22,0.8717948717948718,8.518900763976065
22,0.8974358974358974,8.376063526996882
22,0.923076923076923,8.306493519965068
22,0.9487179487179487,8.255986674339496
22,0.9743589743589743,8.529501278521058
22,1.0,8.496265284027313
23,0.0,8.488500189084265
23,0.02564102564102564,8.763490822876834
23,0.05128205128205128,8.571712628637645
23,0.07692307692307693,8.691819707210446
23,0.10256410256410256,8.462250300369476
23,0.1282051282051282,8.79928204808929
23,0.15384615384615385,8.631842670087082
23,0.1794871794871795,8.68612824527827
23,0.20512820512820512,8.548977938306647
23,0.23076923076923075,8.488259845765773
23,0.2564102564102564,8.314573136465983
23,0.28205128205128205,8.544124611266668
23,0.3076923076923077,8.625557697578257
23,0.3333333333333333,8.569035423241715
23,0.358974358974359,8.612376710974823
23,0.3846153846153846,8.589866362143843
23,0.41025641025641024,8.603555959816381
23,0.4358974358974359,8.47418699134757
23,0.4615384615384615,8.631580692222702
23,0.48717948717948717,8.566584702176293
23,0.5128205128205128,8.359891194341756
23,0.5384615384615384,8.458673166637945
23,0.5641025641025641,8.223966291003158
23,0.5897435897435898,8.55148765640268
23,0.6153846153846154,8.146151421970421
23,0.641025641025641,8.600997971154403
23,0.6666666666666666,8.167098913615877
23,0.6923076923076923,7.980867785478329
23,0.717948717948718,8.485740799733833
23,0.7435897435897436,8.299299556570999
23,0.7692307692307692,8.26824660576832
23,0.7948717948717948,8.359614799775596
23,0.8205128205128205,8.193859381191189
23,0.8461538461538461,8.26698542204879
23,0.8717948717948718,8.340106256477215
23,0.8974358974358974,8.291385056854427
23,0.923076923076923,8.243437272108526
23,0.9487179487179487,8.231279835603456
23,0.9743589743589743,8.17928961389816
23,1.0,8.149254773652023
